"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2023-02-19","Fußball-Bundesliga (Matchweek 21)","Union Berlin","3-5-2",0,0.9,"","2","0","Schalke 04","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga","Union Berlin","Home","Jérôme Roussillon",26,"FRA","WB","30-044",10,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,0,5,8,62.5,0,3,0,0,0
"Fußball-Bundesliga","2023-02-19","Fußball-Bundesliga (Matchweek 21)","Union Berlin","3-5-2",0,0.9,"","2","0","Schalke 04","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga","Union Berlin","Home","Christopher Trimmel",28,"AUT","WB","35-360",90,0,0,0,0,1,1,0,0,69,0,2,0,0.1,0.1,0,2,0,39,61,63.9,2,20,2,2,2
"Fußball-Bundesliga","2023-02-19","Fußball-Bundesliga (Matchweek 21)","Union Berlin","3-5-2",0,0.9,"","2","0","Schalke 04","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga","Union Berlin","Home","Timo Baumgartl",25,"GER","CB","26-352",90,0,0,0,0,0,0,0,0,54,0,0,2,0,0,0,0,0,33,43,76.7,2,22,0,0,0
"Fußball-Bundesliga","2023-02-19","Fußball-Bundesliga (Matchweek 21)","Union Berlin","3-5-2",0,0.9,"","2","0","Schalke 04","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga","Union Berlin","Home","Robin Knoche",31,"GER","CB","30-273",90,0,0,0,0,0,0,0,0,64,4,3,1,0,0,0,1,0,38,50,76,2,26,1,1,1
"Fußball-Bundesliga","2023-02-19","Fußball-Bundesliga (Matchweek 21)","Union Berlin","3-5-2",0,0.9,"","2","0","Schalke 04","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga","Union Berlin","Home","Danilho Doekhi",5,"NED","CB","24-234",90,0,0,0,0,2,1,0,0,54,1,1,0,0.1,0.1,0,0,0,35,42,83.3,2,26,0,0,0
"Fußball-Bundesliga","2023-02-19","Fußball-Bundesliga (Matchweek 21)","Union Berlin","3-5-2",0,0.9,"","2","0","Schalke 04","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga","Union Berlin","Home","Frederik Rønnow",1,"DEN","GK","30-199",90,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,43,62,69.4,0,46,0,0,0
"Fußball-Bundesliga","2023-02-19","Fußball-Bundesliga (Matchweek 21)","Union Berlin","3-5-2",0,0.9,"","2","0","Schalke 04","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga","Schalke 04","Away","Michael Frey",26,"SUI","FW","28-215",78,0,0,0,0,2,0,0,0,31,2,0,2,0.1,0.1,0,0,0,10,17,58.8,1,18,0,3,1
"Fußball-Bundesliga","2023-02-19","Fußball-Bundesliga (Matchweek 21)","Union Berlin","3-5-2",0,0.9,"","2","0","Schalke 04","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga","Schalke 04","Away","Kenan Karaman",19,"TUR","FW,RW","28-351",12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,3,33.3,0,2,0,0,0
"Fußball-Bundesliga","2023-02-19","Fußball-Bundesliga (Matchweek 21)","Union Berlin","3-5-2",0,0.9,"","2","0","Schalke 04","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga","Schalke 04","Away","Marius Bülter",11,"GER","LW","29-327",90,0,0,0,0,1,0,0,0,26,1,1,0,0,0,0.1,1,0,10,18,55.6,3,14,3,3,0
"Fußball-Bundesliga","2023-02-19","Fußball-Bundesliga (Matchweek 21)","Union Berlin","3-5-2",0,0.9,"","2","0","Schalke 04","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga","Schalke 04","Away","Dominick Drexler",24,"GER","RW,AM","32-269",90,0,0,0,0,1,1,0,0,36,1,0,2,0.1,0.1,0,1,0,18,30,60,2,17,1,1,0
"Fußball-Bundesliga","2023-02-19","Fußball-Bundesliga (Matchweek 21)","Union Berlin","3-5-2",0,0.9,"","2","0","Schalke 04","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga","Schalke 04","Away","Rodrigo Zalazar",10,"URU","AM","23-191",78,0,0,0,0,0,0,0,0,28,1,1,0,0,0,0.1,2,0,14,22,63.6,2,11,2,0,0
"Fußball-Bundesliga","2023-02-19","Fußball-Bundesliga (Matchweek 21)","Union Berlin","3-5-2",0,0.9,"","2","0","Schalke 04","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga","Schalke 04","Away","Simon Terodde",9,"GER","AM,FW","34-354",12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.1,2,0,3,3,100,0,0,0,0,0
"Fußball-Bundesliga","2023-02-19","Fußball-Bundesliga (Matchweek 21)","Union Berlin","3-5-2",0,0.9,"","2","0","Schalke 04","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga","Schalke 04","Away","Tom Krauß",6,"GER","DM","21-242",90,0,0,0,0,0,0,0,0,50,2,1,0,0,0,0,0,0,25,37,67.6,1,17,0,0,0
"Fußball-Bundesliga","2023-02-19","Fußball-Bundesliga (Matchweek 21)","Union Berlin","3-5-2",0,0.9,"","2","0","Schalke 04","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga","Schalke 04","Away","Alex Král",30,"CZE","DM","24-276",90,0,0,0,0,3,0,0,0,45,1,0,0,0.2,0.2,0,2,0,16,32,50,2,23,2,4,2
"Fußball-Bundesliga","2023-02-19","Fußball-Bundesliga (Matchweek 21)","Union Berlin","3-5-2",0,0.9,"","2","0","Schalke 04","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga","Schalke 04","Away","Jere Uronen",18,"FIN","LB","28-221",35,0,0,0,0,0,0,0,0,22,1,1,0,0,0,0,0,0,9,16,56.3,2,10,2,1,0
"Fußball-Bundesliga","2023-02-19","Fußball-Bundesliga (Matchweek 21)","Union Berlin","3-5-2",0,0.9,"","2","0","Schalke 04","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga","Schalke 04","Away","Thomas Ouwejan",2,"NED","LB","26-142",55,0,0,0,0,0,0,0,0,29,1,1,0,0,0,0,0,0,12,22,54.5,2,12,1,0,0
"Fußball-Bundesliga","2023-02-19","Fußball-Bundesliga (Matchweek 21)","Union Berlin","3-5-2",0,0.9,"","2","0","Schalke 04","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga","Schalke 04","Away","Moritz Jenz",25,"GER","CB","23-295",90,0,0,0,0,1,0,1,0,72,2,0,2,0.1,0.1,0,3,0,47,58,81,1,34,0,1,0
"Fußball-Bundesliga","2023-02-19","Fußball-Bundesliga (Matchweek 21)","Union Berlin","3-5-2",0,0.9,"","2","0","Schalke 04","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga","Schalke 04","Away","Maya Yoshida",4,"JPN","CB","34-179",90,0,0,0,0,0,0,0,0,65,0,1,0,0,0,0,1,0,40,57,70.2,1,31,0,0,0
"Fußball-Bundesliga","2023-02-19","Fußball-Bundesliga (Matchweek 21)","Union Berlin","3-5-2",0,0.9,"","2","0","Schalke 04","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga","Schalke 04","Away","Cédric Brunner",27,"SUI","RB","29-002",89,0,0,0,0,0,0,0,0,64,1,1,1,0,0,0,2,0,41,58,70.7,4,30,2,1,1
"Fußball-Bundesliga","2023-02-19","Fußball-Bundesliga (Matchweek 21)","Union Berlin","3-5-2",0,0.9,"","2","0","Schalke 04","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga","Schalke 04","Away","Mehmet Aydin",23,"GER","RB","21-010",1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Fußball-Bundesliga","2023-02-19","Fußball-Bundesliga (Matchweek 21)","Union Berlin","3-5-2",0,0.9,"","2","0","Schalke 04","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga","Schalke 04","Away","Ralf Fährmann",1,"GER","GK","34-145",90,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,23,37,62.2,0,29,0,0,0
