"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-2-3-1",0,NA,"","2","0","Schalke 04","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/d66ea9cc/Revierderby-Dortmund-Schalke-04-February-4-2011-Bundesliga","Dortmund","Home","Felipe Santana",NA,"BRA","DF","24-324",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-2-3-1",0,NA,"","2","0","Schalke 04","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/d66ea9cc/Revierderby-Dortmund-Schalke-04-February-4-2011-Bundesliga","Dortmund","Home","Łukasz Piszczek",NA,"POL","DF,MF","25-246",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-2-3-1",0,NA,"","2","0","Schalke 04","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/d66ea9cc/Revierderby-Dortmund-Schalke-04-February-4-2011-Bundesliga","Dortmund","Home","Roman Weidenfeller",NA,"GER","GK","30-182",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-2-3-1",0,NA,"","2","0","Schalke 04","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/d66ea9cc/Revierderby-Dortmund-Schalke-04-February-4-2011-Bundesliga","Schalke 04","Away","Klaas-Jan Huntelaar",NA,"NED","FW","27-176",86,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-2-3-1",0,NA,"","2","0","Schalke 04","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/d66ea9cc/Revierderby-Dortmund-Schalke-04-February-4-2011-Bundesliga","Schalke 04","Away","Julian Draxler",NA,"GER","FW,MF","17-137",4,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-2-3-1",0,NA,"","2","0","Schalke 04","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/d66ea9cc/Revierderby-Dortmund-Schalke-04-February-4-2011-Bundesliga","Schalke 04","Away","Raúl",NA,"ESP","FW","33-222",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-2-3-1",0,NA,"","2","0","Schalke 04","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/d66ea9cc/Revierderby-Dortmund-Schalke-04-February-4-2011-Bundesliga","Schalke 04","Away","José Manuel Jurado",NA,"ESP","MF","24-220",80,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-2-3-1",0,NA,"","2","0","Schalke 04","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/d66ea9cc/Revierderby-Dortmund-Schalke-04-February-4-2011-Bundesliga","Schalke 04","Away","Hao Junmin",NA,"CHN","FW,MF","23-317",10,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-2-3-1",0,NA,"","2","0","Schalke 04","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/d66ea9cc/Revierderby-Dortmund-Schalke-04-February-4-2011-Bundesliga","Schalke 04","Away","Anthony Annan",NA,"GHA","MF","24-198",75,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-2-3-1",0,NA,"","2","0","Schalke 04","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/d66ea9cc/Revierderby-Dortmund-Schalke-04-February-4-2011-Bundesliga","Schalke 04","Away","Kyriakos Papadopoulos",NA,"GRE","DF,MF","18-346",15,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-2-3-1",0,NA,"","2","0","Schalke 04","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/d66ea9cc/Revierderby-Dortmund-Schalke-04-February-4-2011-Bundesliga","Schalke 04","Away","Peer Kluge",NA,"GER","MF","30-074",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-2-3-1",0,NA,"","2","0","Schalke 04","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/d66ea9cc/Revierderby-Dortmund-Schalke-04-February-4-2011-Bundesliga","Schalke 04","Away","Jefferson Farfán",NA,"PER","FW,MF","26-101",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-2-3-1",0,NA,"","2","0","Schalke 04","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/d66ea9cc/Revierderby-Dortmund-Schalke-04-February-4-2011-Bundesliga","Schalke 04","Away","Lukas Schmitz",NA,"GER","DF,MF","22-114",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-2-3-1",0,NA,"","2","0","Schalke 04","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/d66ea9cc/Revierderby-Dortmund-Schalke-04-February-4-2011-Bundesliga","Schalke 04","Away","Christoph Metzelder",NA,"GER","DF","30-091",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-2-3-1",0,NA,"","2","0","Schalke 04","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/d66ea9cc/Revierderby-Dortmund-Schalke-04-February-4-2011-Bundesliga","Schalke 04","Away","Benedikt Höwedes",NA,"GER","DF","22-340",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-2-3-1",0,NA,"","2","0","Schalke 04","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/d66ea9cc/Revierderby-Dortmund-Schalke-04-February-4-2011-Bundesliga","Schalke 04","Away","Atsuto Uchida",NA,"JPN","DF","22-314",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-2-3-1",0,NA,"","2","0","Schalke 04","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/d66ea9cc/Revierderby-Dortmund-Schalke-04-February-4-2011-Bundesliga","Schalke 04","Away","Manuel Neuer",NA,"GER","GK","24-314",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
