"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2022-09-18","Fußball-Bundesliga (Matchweek 7)","Hoffenheim","3-5-2",0,0.7,"","1","0","Freiburg","4-2-3-1",0,1,"","2","0","https://fbref.com/en/matches/62d3a5b6/Hoffenheim-Freiburg-September-18-2022-Bundesliga","Hoffenheim","Home","Kevin Akpoguma",25,"NGA","CB","27-152",90,0,0,0,0,1,0,0,0,80,4,2,2,0.1,0.1,0.2,1,0,46,61,75.4,5,37,0,1,0
"Fußball-Bundesliga","2022-09-18","Fußball-Bundesliga (Matchweek 7)","Hoffenheim","3-5-2",0,0.7,"","1","0","Freiburg","4-2-3-1",0,1,"","2","0","https://fbref.com/en/matches/62d3a5b6/Hoffenheim-Freiburg-September-18-2022-Bundesliga","Hoffenheim","Home","Kevin Vogt",22,"GER","CB","30-360",90,0,0,0,0,0,0,0,0,55,1,0,1,0,0,0,1,0,44,49,89.8,3,28,0,0,0
"Fußball-Bundesliga","2022-09-18","Fußball-Bundesliga (Matchweek 7)","Hoffenheim","3-5-2",0,0.7,"","1","0","Freiburg","4-2-3-1",0,1,"","2","0","https://fbref.com/en/matches/62d3a5b6/Hoffenheim-Freiburg-September-18-2022-Bundesliga","Hoffenheim","Home","Ozan Kabak",5,"TUR","CB","22-177",90,0,0,0,0,1,0,0,0,70,3,1,2,0.1,0.1,0,1,0,47,58,81,4,35,2,1,1
"Fußball-Bundesliga","2022-09-18","Fußball-Bundesliga (Matchweek 7)","Hoffenheim","3-5-2",0,0.7,"","1","0","Freiburg","4-2-3-1",0,1,"","2","0","https://fbref.com/en/matches/62d3a5b6/Hoffenheim-Freiburg-September-18-2022-Bundesliga","Hoffenheim","Home","Oliver Baumann",1,"GER","GK","32-108",90,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,48,62,77.4,0,37,0,0,0
"Fußball-Bundesliga","2022-09-18","Fußball-Bundesliga (Matchweek 7)","Hoffenheim","3-5-2",0,0.7,"","1","0","Freiburg","4-2-3-1",0,1,"","2","0","https://fbref.com/en/matches/62d3a5b6/Hoffenheim-Freiburg-September-18-2022-Bundesliga","Freiburg","Away","Michael Gregoritsch",38,"AUT","FW","28-153",84,0,0,0,0,3,1,0,0,31,0,0,0,0.3,0.3,0,2,0,10,18,55.6,2,14,0,2,1
"Fußball-Bundesliga","2022-09-18","Fußball-Bundesliga (Matchweek 7)","Hoffenheim","3-5-2",0,0.7,"","1","0","Freiburg","4-2-3-1",0,1,"","2","0","https://fbref.com/en/matches/62d3a5b6/Hoffenheim-Freiburg-September-18-2022-Bundesliga","Freiburg","Away","Nils Petersen",18,"GER","FW","33-286",6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Fußball-Bundesliga","2022-09-18","Fußball-Bundesliga (Matchweek 7)","Hoffenheim","3-5-2",0,0.7,"","1","0","Freiburg","4-2-3-1",0,1,"","2","0","https://fbref.com/en/matches/62d3a5b6/Hoffenheim-Freiburg-September-18-2022-Bundesliga","Freiburg","Away","Vincenzo Grifo",32,"ITA","LW","29-164",77,0,0,0,0,1,1,0,0,53,0,0,0,0,0,0.1,4,0,38,49,77.6,5,38,4,0,0
"Fußball-Bundesliga","2022-09-18","Fußball-Bundesliga (Matchweek 7)","Hoffenheim","3-5-2",0,0.7,"","1","0","Freiburg","4-2-3-1",0,1,"","2","0","https://fbref.com/en/matches/62d3a5b6/Hoffenheim-Freiburg-September-18-2022-Bundesliga","Freiburg","Away","Noah Weißhaupt",33,"GER","LW","20-363",13,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,1,4,25,0,4,0,1,1
"Fußball-Bundesliga","2022-09-18","Fußball-Bundesliga (Matchweek 7)","Hoffenheim","3-5-2",0,0.7,"","1","0","Freiburg","4-2-3-1",0,1,"","2","0","https://fbref.com/en/matches/62d3a5b6/Hoffenheim-Freiburg-September-18-2022-Bundesliga","Freiburg","Away","Ritsu Doan",42,"JPN","RW","24-094",77,0,0,0,0,2,1,0,0,40,2,1,1,0.2,0.2,0.2,4,0,23,28,82.1,4,22,3,5,3
"Fußball-Bundesliga","2022-09-18","Fußball-Bundesliga (Matchweek 7)","Hoffenheim","3-5-2",0,0.7,"","1","0","Freiburg","4-2-3-1",0,1,"","2","0","https://fbref.com/en/matches/62d3a5b6/Hoffenheim-Freiburg-September-18-2022-Bundesliga","Freiburg","Away","Kevin Schade",20,"GER","RW","20-295",13,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,2,5,40,2,2,1,0,0
"Fußball-Bundesliga","2022-09-18","Fußball-Bundesliga (Matchweek 7)","Hoffenheim","3-5-2",0,0.7,"","1","0","Freiburg","4-2-3-1",0,1,"","2","0","https://fbref.com/en/matches/62d3a5b6/Hoffenheim-Freiburg-September-18-2022-Bundesliga","Freiburg","Away","Daniel Kyereh",11,"GHA","AM","26-194",77,0,0,0,0,2,0,0,0,42,3,0,0,0.1,0.1,0.1,1,0,19,25,76,1,30,1,2,1
"Fußball-Bundesliga","2022-09-18","Fußball-Bundesliga (Matchweek 7)","Hoffenheim","3-5-2",0,0.7,"","1","0","Freiburg","4-2-3-1",0,1,"","2","0","https://fbref.com/en/matches/62d3a5b6/Hoffenheim-Freiburg-September-18-2022-Bundesliga","Freiburg","Away","Jeong Woo-yeong",29,"KOR","AM","22-363",13,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,5,40,0,4,0,1,0
"Fußball-Bundesliga","2022-09-18","Fußball-Bundesliga (Matchweek 7)","Hoffenheim","3-5-2",0,0.7,"","1","0","Freiburg","4-2-3-1",0,1,"","2","0","https://fbref.com/en/matches/62d3a5b6/Hoffenheim-Freiburg-September-18-2022-Bundesliga","Freiburg","Away","Nicolas Höfler",27,"GER","DM","32-193",90,0,0,0,0,1,0,0,0,79,2,2,4,0.1,0.1,0,1,0,59,66,89.4,7,47,0,1,1
"Fußball-Bundesliga","2022-09-18","Fußball-Bundesliga (Matchweek 7)","Hoffenheim","3-5-2",0,0.7,"","1","0","Freiburg","4-2-3-1",0,1,"","2","0","https://fbref.com/en/matches/62d3a5b6/Hoffenheim-Freiburg-September-18-2022-Bundesliga","Freiburg","Away","Maximilian Eggestein",8,"GER","DM","25-284",90,0,0,0,0,1,0,0,0,55,2,3,2,0.1,0.1,0.1,2,0,39,48,81.3,6,36,5,0,0
"Fußball-Bundesliga","2022-09-18","Fußball-Bundesliga (Matchweek 7)","Hoffenheim","3-5-2",0,0.7,"","1","0","Freiburg","4-2-3-1",0,1,"","2","0","https://fbref.com/en/matches/62d3a5b6/Hoffenheim-Freiburg-September-18-2022-Bundesliga","Freiburg","Away","Christian Günter",30,"GER","LB","29-202",90,0,0,0,0,2,0,1,0,58,1,0,2,0.1,0.1,0.2,6,0,41,53,77.4,8,38,1,0,0
"Fußball-Bundesliga","2022-09-18","Fußball-Bundesliga (Matchweek 7)","Hoffenheim","3-5-2",0,0.7,"","1","0","Freiburg","4-2-3-1",0,1,"","2","0","https://fbref.com/en/matches/62d3a5b6/Hoffenheim-Freiburg-September-18-2022-Bundesliga","Freiburg","Away","Philipp Lienhart",3,"AUT","CB","26-069",90,0,0,0,0,0,0,0,0,70,1,1,2,0,0,0,0,0,53,62,85.5,2,49,1,0,0
"Fußball-Bundesliga","2022-09-18","Fußball-Bundesliga (Matchweek 7)","Hoffenheim","3-5-2",0,0.7,"","1","0","Freiburg","4-2-3-1",0,1,"","2","0","https://fbref.com/en/matches/62d3a5b6/Hoffenheim-Freiburg-September-18-2022-Bundesliga","Freiburg","Away","Matthias Ginter",28,"GER","CB","28-242",90,0,0,0,0,1,1,1,0,79,2,3,0,0.1,0.1,0.2,4,0,59,69,85.5,11,48,2,0,0
"Fußball-Bundesliga","2022-09-18","Fußball-Bundesliga (Matchweek 7)","Hoffenheim","3-5-2",0,0.7,"","1","0","Freiburg","4-2-3-1",0,1,"","2","0","https://fbref.com/en/matches/62d3a5b6/Hoffenheim-Freiburg-September-18-2022-Bundesliga","Freiburg","Away","Kiliann Sildillia",25,"FRA","RB","20-125",90,0,0,0,0,1,0,0,0,57,2,0,0,0,0,0,0,0,28,47,59.6,1,24,0,1,0
"Fußball-Bundesliga","2022-09-18","Fußball-Bundesliga (Matchweek 7)","Hoffenheim","3-5-2",0,0.7,"","1","0","Freiburg","4-2-3-1",0,1,"","2","0","https://fbref.com/en/matches/62d3a5b6/Hoffenheim-Freiburg-September-18-2022-Bundesliga","Freiburg","Away","Mark Flekken",26,"NED","GK","29-097",90,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,29,37,78.4,0,22,0,0,0
