"","Competition_Name","Gender","Country","Season_End_Year","Round","Wk","Day","Date","Time","Home","HomeGoals","Away","AwayGoals","Attendance","Venue","Referee","Notes","MatchURL","Home_xG","Away_xG"
"413","Fußball-Bundesliga","M","GER",2011,NA,"2","Sun",2010-08-29,NA,"Stuttgart",1,"Dortmund",3,NA,NA,"Peter Gagelmann",NA,"https://fbref.com/en/matches/43d7f5fb/Stuttgart-Dortmund-August-29-2010-Bundesliga",NA,NA
"414","Fußball-Bundesliga","M","GER",2011,NA,"2","Sun",2010-08-29,NA,"Leverkusen",3,"M'Gladbach",6,NA,NA,"Wolfgang Stark",NA,"https://fbref.com/en/matches/c840dd76/Bayer-Leverkusen-Monchengladbach-August-29-2010-Bundesliga",NA,NA
"415","Fußball-Bundesliga","M","GER",2011,NA,"20","Fri",2011-01-28,NA,"Leverkusen",2,"Hannover 96",0,NA,NA,"Manuel Gräfe",NA,"https://fbref.com/en/matches/8f6b362d/Bayer-Leverkusen-Hannover-96-January-28-2011-Bundesliga",NA,NA
"416","Fußball-Bundesliga","M","GER",2011,NA,"20","Sat",2011-01-29,NA,"Kaiserslautern",0,"Mainz 05",1,NA,NA,"Wolfgang Stark",NA,"https://fbref.com/en/matches/31055f32/Kaiserslautern-Mainz-05-January-29-2011-Bundesliga",NA,NA
"417","Fußball-Bundesliga","M","GER",2011,NA,"20","Sat",2011-01-29,NA,"Wolfsburg",0,"Dortmund",3,NA,NA,"Knut Kircher",NA,"https://fbref.com/en/matches/450a144a/Wolfsburg-Dortmund-January-29-2011-Bundesliga",NA,NA
"418","Fußball-Bundesliga","M","GER",2011,NA,"20","Sat",2011-01-29,NA,"Nürnberg",2,"Hamburger SV",0,NA,NA,"Tobias Welz",NA,"https://fbref.com/en/matches/697fcc0f/Nurnberg-Hamburger-SV-January-29-2011-Bundesliga",NA,NA
"419","Fußball-Bundesliga","M","GER",2011,NA,"20","Sat",2011-01-29,NA,"Schalke 04",0,"Hoffenheim",1,NA,NA,"Deniz Aytekin",NA,"https://fbref.com/en/matches/9ff2213e/Schalke-04-Hoffenheim-January-29-2011-Bundesliga",NA,NA
"420","Fußball-Bundesliga","M","GER",2011,NA,"20","Sat",2011-01-29,NA,"St. Pauli",3,"Köln",0,NA,NA,"Felix Brych",NA,"https://fbref.com/en/matches/d4a2b06d/St-Pauli-Koln-January-29-2011-Bundesliga",NA,NA
"421","Fußball-Bundesliga","M","GER",2011,NA,"20","Sat",2011-01-29,NA,"Werder Bremen",1,"Bayern Munich",3,NA,NA,"Thorsten Kinhöfer",NA,"https://fbref.com/en/matches/ea81cee1/Werder-Bremen-Bayern-Munich-January-29-2011-Bundesliga",NA,NA
"422","Fußball-Bundesliga","M","GER",2011,NA,"20","Sun",2011-01-30,NA,"Eint Frankfurt",0,"M'Gladbach",1,NA,NA,"Peter Gagelmann",NA,"https://fbref.com/en/matches/54ccba81/Eintracht-Frankfurt-Monchengladbach-January-30-2011-Bundesliga",NA,NA
"423","Fußball-Bundesliga","M","GER",2011,NA,"20","Sun",2011-01-30,NA,"Stuttgart",0,"Freiburg",1,NA,NA,"Jochen Drees",NA,"https://fbref.com/en/matches/6c63d71e/Stuttgart-Freiburg-January-30-2011-Bundesliga",NA,NA
"424","Fußball-Bundesliga","M","GER",2011,NA,"21","Fri",2011-02-04,NA,"Dortmund",0,"Schalke 04",0,NA,NA,"Michael Weiner",NA,"https://fbref.com/en/matches/d66ea9cc/Revierderby-Dortmund-Schalke-04-February-4-2011-Bundesliga",NA,NA
"425","Fußball-Bundesliga","M","GER",2011,NA,"21","Sat",2011-02-05,NA,"Mainz 05",1,"Werder Bremen",1,NA,NA,"Markus Schmidt",NA,"https://fbref.com/en/matches/4d183ad2/Mainz-05-Werder-Bremen-February-5-2011-Bundesliga",NA,NA
"426","Fußball-Bundesliga","M","GER",2011,NA,"21","Sat",2011-02-05,NA,"Köln",3,"Bayern Munich",2,NA,NA,"Felix Zwayer",NA,"https://fbref.com/en/matches/73866612/Koln-Bayern-Munich-February-5-2011-Bundesliga",NA,NA
"427","Fußball-Bundesliga","M","GER",2011,NA,"21","Sat",2011-02-05,NA,"Hannover 96",1,"Wolfsburg",0,NA,NA,"Guido Winkmann",NA,"https://fbref.com/en/matches/768b3aa3/Hannover-96-Wolfsburg-February-5-2011-Bundesliga",NA,NA
"428","Fußball-Bundesliga","M","GER",2011,NA,"21","Sat",2011-02-05,NA,"Nürnberg",1,"Leverkusen",0,NA,NA,"Knut Kircher",NA,"https://fbref.com/en/matches/ba3d4a8a/Nurnberg-Bayer-Leverkusen-February-5-2011-Bundesliga",NA,NA
"429","Fußball-Bundesliga","M","GER",2011,NA,"21","Sat",2011-02-05,NA,"M'Gladbach",2,"Stuttgart",3,NA,NA,"Thorsten Kinhöfer",NA,"https://fbref.com/en/matches/cd745c3d/Monchengladbach-Stuttgart-February-5-2011-Bundesliga",NA,NA
"430","Fußball-Bundesliga","M","GER",2011,NA,"21","Sat",2011-02-05,NA,"Hoffenheim",3,"Kaiserslautern",2,NA,NA,"Peter Sippel",NA,"https://fbref.com/en/matches/ea11484c/Hoffenheim-Kaiserslautern-February-5-2011-Bundesliga",NA,NA
"431","Fußball-Bundesliga","M","GER",2011,NA,"21","Sun",2011-02-06,NA,"Freiburg",0,"Eint Frankfurt",0,NA,NA,"Florian Meyer",NA,"https://fbref.com/en/matches/2b11da53/Freiburg-Eintracht-Frankfurt-February-6-2011-Bundesliga",NA,NA
"432","Fußball-Bundesliga","M","GER",2011,NA,"21","Wed",2011-02-16,NA,"Hamburger SV",0,"St. Pauli",1,NA,NA,"Günter Perl",NA,"https://fbref.com/en/matches/b6c73eac/Hamburger-SV-St-Pauli-February-16-2011-Bundesliga",NA,NA
"433","Fußball-Bundesliga","M","GER",2011,NA,"22","Sat",2011-02-12,NA,"Kaiserslautern",1,"Dortmund",1,NA,NA,"Florian Meyer",NA,"https://fbref.com/en/matches/34122e69/Kaiserslautern-Dortmund-February-12-2011-Bundesliga",NA,NA
"434","Fußball-Bundesliga","M","GER",2011,NA,"22","Sat",2011-02-12,NA,"Schalke 04",1,"Freiburg",0,NA,NA,"Tobias Welz",NA,"https://fbref.com/en/matches/441d0742/Schalke-04-Freiburg-February-12-2011-Bundesliga",NA,NA
"435","Fußball-Bundesliga","M","GER",2011,NA,"22","Sat",2011-02-12,NA,"Eint Frankfurt",0,"Leverkusen",3,NA,NA,"Guido Winkmann",NA,"https://fbref.com/en/matches/46199dc3/Eintracht-Frankfurt-Bayer-Leverkusen-February-12-2011-Bundesliga",NA,NA
"436","Fußball-Bundesliga","M","GER",2011,NA,"22","Sat",2011-02-12,NA,"St. Pauli",3,"M'Gladbach",1,NA,NA,"Wolfgang Stark",NA,"https://fbref.com/en/matches/8329d364/St-Pauli-Monchengladbach-February-12-2011-Bundesliga",NA,NA
"437","Fußball-Bundesliga","M","GER",2011,NA,"22","Sat",2011-02-12,NA,"Wolfsburg",0,"Hamburger SV",1,NA,NA,"Marco Fritz",NA,"https://fbref.com/en/matches/e64b19f5/Wolfsburg-Hamburger-SV-February-12-2011-Bundesliga",NA,NA
"438","Fußball-Bundesliga","M","GER",2011,NA,"22","Sat",2011-02-12,NA,"Bayern Munich",4,"Hoffenheim",0,NA,NA,"Peter Gagelmann",NA,"https://fbref.com/en/matches/fa406d02/Bayern-Munich-Hoffenheim-February-12-2011-Bundesliga",NA,NA
"439","Fußball-Bundesliga","M","GER",2011,NA,"22","Sat",2011-02-12,NA,"Stuttgart",1,"Nürnberg",4,NA,NA,"Manuel Gräfe",NA,"https://fbref.com/en/matches/fb0925f7/Stuttgart-Nurnberg-February-12-2011-Bundesliga",NA,NA
"440","Fußball-Bundesliga","M","GER",2011,NA,"22","Sun",2011-02-13,NA,"Köln",4,"Mainz 05",2,NA,NA,"Deniz Aytekin",NA,"https://fbref.com/en/matches/5bef913f/Koln-Mainz-05-February-13-2011-Bundesliga",NA,NA
"441","Fußball-Bundesliga","M","GER",2011,NA,"22","Sun",2011-02-13,NA,"Werder Bremen",1,"Hannover 96",1,NA,NA,"Felix Brych",NA,"https://fbref.com/en/matches/e2021817/Werder-Bremen-Hannover-96-February-13-2011-Bundesliga",NA,NA
"442","Fußball-Bundesliga","M","GER",2011,NA,"23","Fri",2011-02-18,NA,"Nürnberg",3,"Eint Frankfurt",0,NA,NA,"Thorsten Kinhöfer",NA,"https://fbref.com/en/matches/27ea1456/Nurnberg-Eintracht-Frankfurt-February-18-2011-Bundesliga",NA,NA
"443","Fußball-Bundesliga","M","GER",2011,NA,"23","Sat",2011-02-19,NA,"Hannover 96",3,"Kaiserslautern",0,NA,NA,"Felix Zwayer",NA,"https://fbref.com/en/matches/349dae63/Hannover-96-Kaiserslautern-February-19-2011-Bundesliga",NA,NA
"444","Fußball-Bundesliga","M","GER",2011,NA,"23","Sat",2011-02-19,NA,"Freiburg",2,"Wolfsburg",1,NA,NA,"Robert Hartmann",NA,"https://fbref.com/en/matches/3b47f37b/Freiburg-Wolfsburg-February-19-2011-Bundesliga",NA,NA
"445","Fußball-Bundesliga","M","GER",2011,NA,"23","Sat",2011-02-19,NA,"Mainz 05",1,"Bayern Munich",3,NA,NA,"Knut Kircher",NA,"https://fbref.com/en/matches/3efa70f4/Mainz-05-Bayern-Munich-February-19-2011-Bundesliga",NA,NA
"446","Fußball-Bundesliga","M","GER",2011,NA,"23","Sat",2011-02-19,NA,"Hoffenheim",1,"Köln",1,NA,NA,"Markus Schmidt",NA,"https://fbref.com/en/matches/4e22b2f3/Hoffenheim-Koln-February-19-2011-Bundesliga",NA,NA
"447","Fußball-Bundesliga","M","GER",2011,NA,"23","Sat",2011-02-19,NA,"Dortmund",2,"St. Pauli",0,NA,NA,"Peter Sippel",NA,"https://fbref.com/en/matches/b639c9b6/Dortmund-St-Pauli-February-19-2011-Bundesliga",NA,NA
"448","Fußball-Bundesliga","M","GER",2011,NA,"23","Sat",2011-02-19,NA,"Hamburger SV",4,"Werder Bremen",0,NA,NA,"Florian Meyer",NA,"https://fbref.com/en/matches/d5684f6f/Hamburger-SV-Werder-Bremen-February-19-2011-Bundesliga",NA,NA
"449","Fußball-Bundesliga","M","GER",2011,NA,"23","Sun",2011-02-20,NA,"M'Gladbach",2,"Schalke 04",1,NA,NA,"Günter Perl",NA,"https://fbref.com/en/matches/14bcc905/Monchengladbach-Schalke-04-February-20-2011-Bundesliga",NA,NA
"450","Fußball-Bundesliga","M","GER",2011,NA,"23","Sun",2011-02-20,NA,"Leverkusen",4,"Stuttgart",2,NA,NA,"Michael Weiner",NA,"https://fbref.com/en/matches/84078daa/Bayer-Leverkusen-Stuttgart-February-20-2011-Bundesliga",NA,NA
"451","Fußball-Bundesliga","M","GER",2011,NA,"24","Fri",2011-02-25,NA,"Wolfsburg",2,"M'Gladbach",1,NA,NA,"Jochen Drees",NA,"https://fbref.com/en/matches/200cc9ac/Wolfsburg-Monchengladbach-February-25-2011-Bundesliga",NA,NA
"452","Fußball-Bundesliga","M","GER",2011,NA,"24","Sat",2011-02-26,NA,"St. Pauli",0,"Hannover 96",1,NA,NA,"Peter Gagelmann",NA,"https://fbref.com/en/matches/008aa4b7/St-Pauli-Hannover-96-February-26-2011-Bundesliga",NA,NA
"453","Fußball-Bundesliga","M","GER",2011,NA,"24","Sat",2011-02-26,NA,"Schalke 04",1,"Nürnberg",1,NA,NA,"Marco Fritz",NA,"https://fbref.com/en/matches/2c9c6606/Schalke-04-Nurnberg-February-26-2011-Bundesliga",NA,NA
"454","Fußball-Bundesliga","M","GER",2011,NA,"24","Sat",2011-02-26,NA,"Köln",1,"Freiburg",0,NA,NA,"Christian Dingert",NA,"https://fbref.com/en/matches/683479d9/Koln-Freiburg-February-26-2011-Bundesliga",NA,NA
"455","Fußball-Bundesliga","M","GER",2011,NA,"24","Sat",2011-02-26,NA,"Kaiserslautern",1,"Hamburger SV",1,NA,NA,"Felix Brych",NA,"https://fbref.com/en/matches/efbf841c/Kaiserslautern-Hamburger-SV-February-26-2011-Bundesliga",NA,NA
"456","Fußball-Bundesliga","M","GER",2011,NA,"24","Sat",2011-02-26,NA,"Hoffenheim",1,"Mainz 05",2,NA,NA,"Guido Winkmann",NA,"https://fbref.com/en/matches/efc8cff3/Hoffenheim-Mainz-05-February-26-2011-Bundesliga",NA,NA
"457","Fußball-Bundesliga","M","GER",2011,NA,"24","Sat",2011-02-26,NA,"Bayern Munich",1,"Dortmund",3,NA,NA,"Manuel Gräfe",NA,"https://fbref.com/en/matches/f039490b/Der-Klassiker-Bayern-Munich-Dortmund-February-26-2011-Bundesliga",NA,NA
"458","Fußball-Bundesliga","M","GER",2011,NA,"24","Sun",2011-02-27,NA,"Werder Bremen",2,"Leverkusen",2,NA,NA,"Deniz Aytekin",NA,"https://fbref.com/en/matches/18c06dc7/Werder-Bremen-Bayer-Leverkusen-February-27-2011-Bundesliga",NA,NA
"459","Fußball-Bundesliga","M","GER",2011,NA,"24","Sun",2011-02-27,NA,"Eint Frankfurt",0,"Stuttgart",2,NA,NA,"Wolfgang Stark",NA,"https://fbref.com/en/matches/25318037/Eintracht-Frankfurt-Stuttgart-February-27-2011-Bundesliga",NA,NA
"460","Fußball-Bundesliga","M","GER",2011,NA,"25","Fri",2011-03-04,NA,"Dortmund",1,"Köln",0,NA,NA,"Günter Perl",NA,"https://fbref.com/en/matches/55690890/Dortmund-Koln-March-4-2011-Bundesliga",NA,NA
"461","Fußball-Bundesliga","M","GER",2011,NA,"25","Sat",2011-03-05,NA,"Stuttgart",1,"Schalke 04",0,NA,NA,"Felix Brych",NA,"https://fbref.com/en/matches/0c4801b4/Stuttgart-Schalke-04-March-5-2011-Bundesliga",NA,NA
"462","Fußball-Bundesliga","M","GER",2011,NA,"25","Sat",2011-03-05,NA,"Nürnberg",5,"St. Pauli",0,NA,NA,"Markus Wingenbach",NA,"https://fbref.com/en/matches/1a83f2d2/Nurnberg-St-Pauli-March-5-2011-Bundesliga",NA,NA
"463","Fußball-Bundesliga","M","GER",2011,NA,"25","Sat",2011-03-05,NA,"Eint Frankfurt",0,"Kaiserslautern",0,NA,NA,"Michael Weiner",NA,"https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga",NA,NA
"464","Fußball-Bundesliga","M","GER",2011,NA,"25","Sat",2011-03-05,NA,"M'Gladbach",2,"Hoffenheim",0,NA,NA,"Florian Meyer",NA,"https://fbref.com/en/matches/4e2883ad/Monchengladbach-Hoffenheim-March-5-2011-Bundesliga",NA,NA
"465","Fußball-Bundesliga","M","GER",2011,NA,"25","Sat",2011-03-05,NA,"Leverkusen",3,"Wolfsburg",0,NA,NA,"Felix Zwayer",NA,"https://fbref.com/en/matches/70ba25dc/Bayer-Leverkusen-Wolfsburg-March-5-2011-Bundesliga",NA,NA
"466","Fußball-Bundesliga","M","GER",2011,NA,"25","Sat",2011-03-05,NA,"Hannover 96",3,"Bayern Munich",1,NA,NA,"Jochen Drees",NA,"https://fbref.com/en/matches/db97642b/Hannover-96-Bayern-Munich-March-5-2011-Bundesliga",NA,NA
"467","Fußball-Bundesliga","M","GER",2011,NA,"25","Sun",2011-03-06,NA,"Hamburger SV",2,"Mainz 05",4,NA,NA,"Babak Rafati",NA,"https://fbref.com/en/matches/0cd4eb9c/Hamburger-SV-Mainz-05-March-6-2011-Bundesliga",NA,NA
"468","Fußball-Bundesliga","M","GER",2011,NA,"25","Sun",2011-03-06,NA,"Freiburg",1,"Werder Bremen",3,NA,NA,"Knut Kircher",NA,"https://fbref.com/en/matches/7629c0c4/Freiburg-Werder-Bremen-March-6-2011-Bundesliga",NA,NA
"469","Fußball-Bundesliga","M","GER",2011,NA,"26","Fri",2011-03-11,NA,"Köln",4,"Hannover 96",0,NA,NA,"Wolfgang Stark",NA,"https://fbref.com/en/matches/2efbbdbd/Koln-Hannover-96-March-11-2011-Bundesliga",NA,NA
"470","Fußball-Bundesliga","M","GER",2011,NA,"26","Sat",2011-03-12,NA,"Kaiserslautern",2,"Freiburg",1,NA,NA,"Peter Sippel",NA,"https://fbref.com/en/matches/00546352/Kaiserslautern-Freiburg-March-12-2011-Bundesliga",NA,NA
"471","Fußball-Bundesliga","M","GER",2011,NA,"26","Sat",2011-03-12,NA,"Hoffenheim",1,"Dortmund",0,NA,NA,"Jochen Drees",NA,"https://fbref.com/en/matches/66f37db7/Hoffenheim-Dortmund-March-12-2011-Bundesliga",NA,NA
"472","Fußball-Bundesliga","M","GER",2011,NA,"26","Sat",2011-03-12,NA,"Schalke 04",2,"Eint Frankfurt",1,NA,NA,"Markus Schmidt",NA,"https://fbref.com/en/matches/6c07cd38/Schalke-04-Eintracht-Frankfurt-March-12-2011-Bundesliga",NA,NA
"473","Fußball-Bundesliga","M","GER",2011,NA,"26","Sat",2011-03-12,NA,"Werder Bremen",1,"M'Gladbach",1,NA,NA,"Manuel Gräfe",NA,"https://fbref.com/en/matches/c5944111/Werder-Bremen-Monchengladbach-March-12-2011-Bundesliga",NA,NA
"474","Fußball-Bundesliga","M","GER",2011,NA,"26","Sat",2011-03-12,NA,"Wolfsburg",1,"Nürnberg",2,NA,NA,"Guido Winkmann",NA,"https://fbref.com/en/matches/cd9e31f5/Wolfsburg-Nurnberg-March-12-2011-Bundesliga",NA,NA
"475","Fußball-Bundesliga","M","GER",2011,NA,"26","Sat",2011-03-12,NA,"Bayern Munich",6,"Hamburger SV",0,NA,NA,"Michael Weiner",NA,"https://fbref.com/en/matches/da589d91/Bayern-Munich-Hamburger-SV-March-12-2011-Bundesliga",NA,NA
"476","Fußball-Bundesliga","M","GER",2011,NA,"26","Sun",2011-03-13,NA,"St. Pauli",1,"Stuttgart",2,NA,NA,"Thorsten Kinhöfer",NA,"https://fbref.com/en/matches/3135c569/St-Pauli-Stuttgart-March-13-2011-Bundesliga",NA,NA
"477","Fußball-Bundesliga","M","GER",2011,NA,"26","Sun",2011-03-13,NA,"Mainz 05",0,"Leverkusen",1,NA,NA,"Peter Gagelmann",NA,"https://fbref.com/en/matches/572a036c/Mainz-05-Bayer-Leverkusen-March-13-2011-Bundesliga",NA,NA
"478","Fußball-Bundesliga","M","GER",2011,NA,"27","Fri",2011-03-18,NA,"M'Gladbach",0,"Kaiserslautern",1,NA,NA,"Knut Kircher",NA,"https://fbref.com/en/matches/53c8996a/Monchengladbach-Kaiserslautern-March-18-2011-Bundesliga",NA,NA
"479","Fußball-Bundesliga","M","GER",2011,NA,"27","Sat",2011-03-19,NA,"Hannover 96",2,"Hoffenheim",0,NA,NA,"Marc Seemann",NA,"https://fbref.com/en/matches/06ee6c47/Hannover-96-Hoffenheim-March-19-2011-Bundesliga",NA,NA
"480","Fußball-Bundesliga","M","GER",2011,NA,"27","Sat",2011-03-19,NA,"Hamburger SV",6,"Köln",2,NA,NA,"Robert Hartmann",NA,"https://fbref.com/en/matches/58958eb1/Hamburger-SV-Koln-March-19-2011-Bundesliga",NA,NA
"481","Fußball-Bundesliga","M","GER",2011,NA,"27","Sat",2011-03-19,NA,"Dortmund",1,"Mainz 05",1,NA,NA,"Felix Brych",NA,"https://fbref.com/en/matches/5dcf6d61/Dortmund-Mainz-05-March-19-2011-Bundesliga",NA,NA
"482","Fußball-Bundesliga","M","GER",2011,NA,"27","Sat",2011-03-19,NA,"Nürnberg",1,"Werder Bremen",3,NA,NA,"Michael Weiner",NA,"https://fbref.com/en/matches/9a9b1033/Nurnberg-Werder-Bremen-March-19-2011-Bundesliga",NA,NA
"483","Fußball-Bundesliga","M","GER",2011,NA,"27","Sat",2011-03-19,NA,"Eint Frankfurt",2,"St. Pauli",1,NA,NA,"Günter Perl",NA,"https://fbref.com/en/matches/ba0cd099/Eintracht-Frankfurt-St-Pauli-March-19-2011-Bundesliga",NA,NA
"484","Fußball-Bundesliga","M","GER",2011,NA,"27","Sat",2011-03-19,NA,"Freiburg",1,"Bayern Munich",2,NA,NA,"Peter Gagelmann",NA,"https://fbref.com/en/matches/e4949f29/Freiburg-Bayern-Munich-March-19-2011-Bundesliga",NA,NA
"485","Fußball-Bundesliga","M","GER",2011,NA,"27","Sun",2011-03-20,NA,"Stuttgart",1,"Wolfsburg",1,NA,NA,"Manuel Gräfe",NA,"https://fbref.com/en/matches/4cf726fd/Stuttgart-Wolfsburg-March-20-2011-Bundesliga",NA,NA
"486","Fußball-Bundesliga","M","GER",2011,NA,"27","Sun",2011-03-20,NA,"Leverkusen",2,"Schalke 04",0,NA,NA,"Wolfgang Stark",NA,"https://fbref.com/en/matches/d49905f2/Bayer-Leverkusen-Schalke-04-March-20-2011-Bundesliga",NA,NA
"487","Fußball-Bundesliga","M","GER",2011,NA,"28","Fri",2011-04-01,NA,"St. Pauli",0,"Schalke 04",2,NA,NA,"Deniz Aytekin",NA,"https://fbref.com/en/matches/fbe50d29/St-Pauli-Schalke-04-April-1-2011-Bundesliga",NA,NA
"488","Fußball-Bundesliga","M","GER",2011,NA,"28","Sat",2011-04-02,NA,"Dortmund",4,"Hannover 96",1,NA,NA,"Manuel Gräfe",NA,"https://fbref.com/en/matches/1249731c/Dortmund-Hannover-96-April-2-2011-Bundesliga",NA,NA
"489","Fußball-Bundesliga","M","GER",2011,NA,"28","Sat",2011-04-02,NA,"Bayern Munich",1,"M'Gladbach",0,NA,NA,"Christian Dingert",NA,"https://fbref.com/en/matches/24ee0eb7/Bayern-Munich-Monchengladbach-April-2-2011-Bundesliga",NA,NA
"490","Fußball-Bundesliga","M","GER",2011,NA,"28","Sat",2011-04-02,NA,"Hoffenheim",0,"Hamburger SV",0,NA,NA,"Tobias Welz",NA,"https://fbref.com/en/matches/26381ae6/Hoffenheim-Hamburger-SV-April-2-2011-Bundesliga",NA,NA
"491","Fußball-Bundesliga","M","GER",2011,NA,"28","Sat",2011-04-02,NA,"Mainz 05",1,"Freiburg",1,NA,NA,"Markus Schmidt",NA,"https://fbref.com/en/matches/3647ea19/Mainz-05-Freiburg-April-2-2011-Bundesliga",NA,NA
"492","Fußball-Bundesliga","M","GER",2011,NA,"28","Sat",2011-04-02,NA,"Kaiserslautern",0,"Leverkusen",1,NA,NA,"Marco Fritz",NA,"https://fbref.com/en/matches/8a0e9366/Kaiserslautern-Bayer-Leverkusen-April-2-2011-Bundesliga",NA,NA
"493","Fußball-Bundesliga","M","GER",2011,NA,"28","Sat",2011-04-02,NA,"Werder Bremen",1,"Stuttgart",1,NA,NA,"Günter Perl",NA,"https://fbref.com/en/matches/a679c74f/Werder-Bremen-Stuttgart-April-2-2011-Bundesliga",NA,NA
"494","Fußball-Bundesliga","M","GER",2011,NA,"28","Sun",2011-04-03,NA,"Köln",1,"Nürnberg",0,NA,NA,"Florian Meyer",NA,"https://fbref.com/en/matches/32b9c35e/Koln-Nurnberg-April-3-2011-Bundesliga",NA,NA
"495","Fußball-Bundesliga","M","GER",2011,NA,"28","Sun",2011-04-03,NA,"Wolfsburg",1,"Eint Frankfurt",1,NA,NA,"Thorsten Kinhöfer",NA,"https://fbref.com/en/matches/4a114f51/Wolfsburg-Eintracht-Frankfurt-April-3-2011-Bundesliga",NA,NA
"496","Fußball-Bundesliga","M","GER",2011,NA,"29","Fri",2011-04-08,NA,"Eint Frankfurt",1,"Werder Bremen",1,NA,NA,"Florian Meyer",NA,"https://fbref.com/en/matches/dc89a554/Eintracht-Frankfurt-Werder-Bremen-April-8-2011-Bundesliga",NA,NA
"497","Fußball-Bundesliga","M","GER",2011,NA,"29","Sat",2011-04-09,NA,"Schalke 04",1,"Wolfsburg",0,NA,NA,"Peter Sippel",NA,"https://fbref.com/en/matches/1b86c6d1/Schalke-04-Wolfsburg-April-9-2011-Bundesliga",NA,NA
"498","Fußball-Bundesliga","M","GER",2011,NA,"29","Sat",2011-04-09,NA,"Hannover 96",2,"Mainz 05",0,NA,NA,"Thorsten Kinhöfer",NA,"https://fbref.com/en/matches/359b5ffd/Hannover-96-Mainz-05-April-9-2011-Bundesliga",NA,NA
"499","Fußball-Bundesliga","M","GER",2011,NA,"29","Sat",2011-04-09,NA,"Freiburg",3,"Hoffenheim",2,NA,NA,"Wolfgang Stark",NA,"https://fbref.com/en/matches/5cf4f152/Freiburg-Hoffenheim-April-9-2011-Bundesliga",NA,NA
"500","Fußball-Bundesliga","M","GER",2011,NA,"29","Sat",2011-04-09,NA,"Hamburger SV",1,"Dortmund",1,NA,NA,"Peter Gagelmann",NA,"https://fbref.com/en/matches/a0890ea6/Hamburger-SV-Dortmund-April-9-2011-Bundesliga",NA,NA
"501","Fußball-Bundesliga","M","GER",2011,NA,"29","Sat",2011-04-09,NA,"Nürnberg",1,"Bayern Munich",1,NA,NA,"Knut Kircher",NA,"https://fbref.com/en/matches/b14d34ac/Nurnberg-Bayern-Munich-April-9-2011-Bundesliga",NA,NA
"502","Fußball-Bundesliga","M","GER",2011,NA,"29","Sat",2011-04-09,NA,"Stuttgart",2,"Kaiserslautern",4,NA,NA,"Deniz Aytekin",NA,"https://fbref.com/en/matches/fed5d28b/Stuttgart-Kaiserslautern-April-9-2011-Bundesliga",NA,NA
"503","Fußball-Bundesliga","M","GER",2011,NA,"29","Sun",2011-04-10,NA,"Leverkusen",2,"St. Pauli",1,NA,NA,"Jochen Drees",NA,"https://fbref.com/en/matches/5ff50b8f/Bayer-Leverkusen-St-Pauli-April-10-2011-Bundesliga",NA,NA
"504","Fußball-Bundesliga","M","GER",2011,NA,"29","Sun",2011-04-10,NA,"M'Gladbach",5,"Köln",1,NA,NA,"Michael Weiner",NA,"https://fbref.com/en/matches/934760b7/Monchengladbach-Koln-April-10-2011-Bundesliga",NA,NA
"505","Fußball-Bundesliga","M","GER",2011,NA,"3","Fri",2010-09-10,NA,"Hoffenheim",2,"Schalke 04",0,NA,NA,"Felix Brych",NA,"https://fbref.com/en/matches/9adcc42e/Hoffenheim-Schalke-04-September-10-2010-Bundesliga",NA,NA
"506","Fußball-Bundesliga","M","GER",2011,NA,"3","Sat",2010-09-11,NA,"Hannover 96",2,"Leverkusen",2,NA,NA,"Guido Winkmann",NA,"https://fbref.com/en/matches/2fb00e0c/Hannover-96-Bayer-Leverkusen-September-11-2010-Bundesliga",NA,NA
"507","Fußball-Bundesliga","M","GER",2011,NA,"3","Sat",2010-09-11,NA,"Dortmund",2,"Wolfsburg",0,NA,NA,"Deniz Aytekin",NA,"https://fbref.com/en/matches/7a66cddf/Dortmund-Wolfsburg-September-11-2010-Bundesliga",NA,NA
"508","Fußball-Bundesliga","M","GER",2011,NA,"3","Sat",2010-09-11,NA,"Bayern Munich",0,"Werder Bremen",0,NA,NA,"Knut Kircher",NA,"https://fbref.com/en/matches/826d3e02/Bayern-Munich-Werder-Bremen-September-11-2010-Bundesliga",NA,NA
"509","Fußball-Bundesliga","M","GER",2011,NA,"3","Sat",2010-09-11,NA,"Hamburger SV",1,"Nürnberg",1,NA,NA,"Markus Wingenbach",NA,"https://fbref.com/en/matches/a9179e62/Hamburger-SV-Nurnberg-September-11-2010-Bundesliga",NA,NA
"510","Fußball-Bundesliga","M","GER",2011,NA,"3","Sat",2010-09-11,NA,"M'Gladbach",0,"Eint Frankfurt",4,NA,NA,"Jochen Drees",NA,"https://fbref.com/en/matches/ac459cbf/Monchengladbach-Eintracht-Frankfurt-September-11-2010-Bundesliga",NA,NA
"511","Fußball-Bundesliga","M","GER",2011,NA,"3","Sat",2010-09-11,NA,"Freiburg",2,"Stuttgart",1,NA,NA,"Peter Sippel",NA,"https://fbref.com/en/matches/bb1e48e1/Freiburg-Stuttgart-September-11-2010-Bundesliga",NA,NA
