,Unnamed: 0,Competition_Name,Gender,Country,Season_End_Year,Round,Wk,Day,Date,Time,Home,HomeGoals,Away,AwayGoals,Attendance,Venue,Referee,Notes,MatchURL,Home_xG,Away_xG,advanced_match_stats_path,Home_Formation,Away_Formation,advanced_stat_needed
2316,2317,Fußball-Bundesliga,M,GER,2017,Regular season,26.0,Sun,2017-04-02,17:30,Leverkusen,3,Wolfsburg,3,28576.0,BayArena,Deniz Aytekin,,https://fbref.com/en/matches/fc475693/Bayer-Leverkusen-Wolfsburg-April-2-2017-Bundesliga,,,Bayer-Leverkusen-Wolfsburg-April-2-2017-Bundesliga,,,1.0
2317,2318,Fußball-Bundesliga,M,GER,2017,Regular season,27.0,Tue,2017-04-04,20:00,Köln,1,Eint Frankfurt,0,49300.0,RheinEnergieSTADION,Wolfgang Stark,,https://fbref.com/en/matches/218a8d10/Koln-Eintracht-Frankfurt-April-4-2017-Bundesliga,,,Koln-Eintracht-Frankfurt-April-4-2017-Bundesliga,,,1.0
2318,2319,Fußball-Bundesliga,M,GER,2017,Regular season,27.0,Tue,2017-04-04,20:00,Hoffenheim,1,Bayern Munich,0,30150.0,Wirsol Rhein-Neckar-Arena,Sascha Stegemann,,https://fbref.com/en/matches/32c13416/Hoffenheim-Bayern-Munich-April-4-2017-Bundesliga,,,Hoffenheim-Bayern-Munich-April-4-2017-Bundesliga,,,1.0
2319,2320,Fußball-Bundesliga,M,GER,2017,Regular season,27.0,Tue,2017-04-04,20:00,Werder Bremen,3,Schalke 04,0,42100.0,Weserstadion,Robert Hartmann,,https://fbref.com/en/matches/a2cce147/Werder-Bremen-Schalke-04-April-4-2017-Bundesliga,,,Werder-Bremen-Schalke-04-April-4-2017-Bundesliga,,,1.0
2320,2321,Fußball-Bundesliga,M,GER,2017,Regular season,27.0,Tue,2017-04-04,20:00,Dortmund,3,Hamburger SV,0,81360.0,Signal Iduna Park,Markus Schmidt,,https://fbref.com/en/matches/c818e069/Dortmund-Hamburger-SV-April-4-2017-Bundesliga,,,Dortmund-Hamburger-SV-April-4-2017-Bundesliga,,,1.0
2321,2322,Fußball-Bundesliga,M,GER,2017,Regular season,27.0,Wed,2017-04-05,20:00,Darmstadt 98,0,Leverkusen,2,16200.0,Jonathan-Heimes-Stadion am Böllenfalltor,Benjamin Brand,,https://fbref.com/en/matches/0f353318/Darmstadt-98-Bayer-Leverkusen-April-5-2017-Bundesliga,,,Darmstadt-98-Bayer-Leverkusen-April-5-2017-Bundesliga,,,1.0
2322,2323,Fußball-Bundesliga,M,GER,2017,Regular season,27.0,Wed,2017-04-05,20:00,M'Gladbach,1,Hertha BSC,0,44347.0,Stadion im Borussia-Park,Günter Perl,,https://fbref.com/en/matches/163c5817/Monchengladbach-Hertha-BSC-April-5-2017-Bundesliga,,,Monchengladbach-Hertha-BSC-April-5-2017-Bundesliga,,,1.0
2323,2324,Fußball-Bundesliga,M,GER,2017,Regular season,27.0,Wed,2017-04-05,20:00,Wolfsburg,0,Freiburg,1,24179.0,Volkswagen Arena,Guido Winkmann,,https://fbref.com/en/matches/47e35ebc/Wolfsburg-Freiburg-April-5-2017-Bundesliga,,,Wolfsburg-Freiburg-April-5-2017-Bundesliga,,,1.0
2324,2325,Fußball-Bundesliga,M,GER,2017,Regular season,27.0,Wed,2017-04-05,20:00,Augsburg,2,Ingolstadt 04,3,29528.0,WWK Arena,Marco Fritz,,https://fbref.com/en/matches/51fedf82/Augsburg-Ingolstadt-04-April-5-2017-Bundesliga,,,Augsburg-Ingolstadt-04-April-5-2017-Bundesliga,,,1.0
2325,2326,Fußball-Bundesliga,M,GER,2017,Regular season,27.0,Wed,2017-04-05,20:00,Mainz 05,2,RB Leipzig,3,26379.0,Opel Arena,Tobias Stieler,,https://fbref.com/en/matches/9083f873/Mainz-05-RB-Leipzig-April-5-2017-Bundesliga,,,Mainz-05-RB-Leipzig-April-5-2017-Bundesliga,,,1.0
2326,2327,Fußball-Bundesliga,M,GER,2017,Regular season,28.0,Fri,2017-04-07,20:30,Eint Frankfurt,2,Werder Bremen,2,51000.0,Commerzbank-Arena,Bastian Dankert,,https://fbref.com/en/matches/83c4fae5/Eintracht-Frankfurt-Werder-Bremen-April-7-2017-Bundesliga,,,Eintracht-Frankfurt-Werder-Bremen-April-7-2017-Bundesliga,,,1.0
2327,2328,Fußball-Bundesliga,M,GER,2017,Regular season,28.0,Sat,2017-04-08,15:30,Schalke 04,4,Wolfsburg,1,61298.0,Veltins-Arena,Benjamin Brand,,https://fbref.com/en/matches/02807579/Schalke-04-Wolfsburg-April-8-2017-Bundesliga,,,Schalke-04-Wolfsburg-April-8-2017-Bundesliga,,,1.0
2328,2329,Fußball-Bundesliga,M,GER,2017,Regular season,28.0,Sat,2017-04-08,15:30,Köln,2,M'Gladbach,3,50000.0,RheinEnergieSTADION,Felix Brych,,https://fbref.com/en/matches/04baaf01/Koln-Monchengladbach-April-8-2017-Bundesliga,,,Koln-Monchengladbach-April-8-2017-Bundesliga,,,1.0
2329,2330,Fußball-Bundesliga,M,GER,2017,Regular season,28.0,Sat,2017-04-08,15:30,Hamburger SV,2,Hoffenheim,1,53565.0,Volksparkstadion,Felix Zwayer,,https://fbref.com/en/matches/0a1ad1df/Hamburger-SV-Hoffenheim-April-8-2017-Bundesliga,,,Hamburger-SV-Hoffenheim-April-8-2017-Bundesliga,,,1.0
2330,2331,Fußball-Bundesliga,M,GER,2017,Regular season,28.0,Sat,2017-04-08,15:30,RB Leipzig,1,Leverkusen,0,42558.0,Red Bull Arena,Robert Kampka,,https://fbref.com/en/matches/8583f6c1/RB-Leipzig-Bayer-Leverkusen-April-8-2017-Bundesliga,,,RB-Leipzig-Bayer-Leverkusen-April-8-2017-Bundesliga,,,1.0
2331,2332,Fußball-Bundesliga,M,GER,2017,Regular season,28.0,Sat,2017-04-08,15:30,Freiburg,1,Mainz 05,0,24000.0,Schwarzwald-Stadion,Harm Osmers,,https://fbref.com/en/matches/dc2f3322/Freiburg-Mainz-05-April-8-2017-Bundesliga,,,Freiburg-Mainz-05-April-8-2017-Bundesliga,,,1.0
2332,2333,Fußball-Bundesliga,M,GER,2017,Regular season,28.0,Sat,2017-04-08,18:30,Bayern Munich,4,Dortmund,1,75000.0,Allianz Arena,Marco Fritz,,https://fbref.com/en/matches/40f640aa/Der-Klassiker-Bayern-Munich-Dortmund-April-8-2017-Bundesliga,,,Der-Klassiker-Bayern-Munich-Dortmund-April-8-2017-Bundesliga,,,1.0
2333,2334,Fußball-Bundesliga,M,GER,2017,Regular season,28.0,Sun,2017-04-09,15:30,Hertha BSC,2,Augsburg,0,43451.0,Olympiastadion Berlin,Tobias Stieler,,https://fbref.com/en/matches/993d6b8f/Hertha-BSC-Augsburg-April-9-2017-Bundesliga,,,Hertha-BSC-Augsburg-April-9-2017-Bundesliga,,,1.0
2334,2335,Fußball-Bundesliga,M,GER,2017,Regular season,28.0,Sun,2017-04-09,17:30,Ingolstadt 04,3,Darmstadt 98,2,14081.0,Audi-Sportpark,Manuel Gräfe,,https://fbref.com/en/matches/80d1b688/Ingolstadt-04-Darmstadt-98-April-9-2017-Bundesliga,,,Ingolstadt-04-Darmstadt-98-April-9-2017-Bundesliga,,,1.0
2335,2336,Fußball-Bundesliga,M,GER,2017,Regular season,29.0,Sat,2017-04-15,15:30,Dortmund,3,Eint Frankfurt,1,81360.0,Signal Iduna Park,Robert Hartmann,,https://fbref.com/en/matches/178bfbbb/Dortmund-Eintracht-Frankfurt-April-15-2017-Bundesliga,,,Dortmund-Eintracht-Frankfurt-April-15-2017-Bundesliga,,,1.0
2336,2337,Fußball-Bundesliga,M,GER,2017,Regular season,29.0,Sat,2017-04-15,15:30,Mainz 05,1,Hertha BSC,0,30579.0,Opel Arena,Deniz Aytekin,,https://fbref.com/en/matches/1fca630b/Mainz-05-Hertha-BSC-April-15-2017-Bundesliga,,,Mainz-05-Hertha-BSC-April-15-2017-Bundesliga,,,1.0
2337,2338,Fußball-Bundesliga,M,GER,2017,Regular season,29.0,Sat,2017-04-15,15:30,Augsburg,2,Köln,1,30660.0,WWK Arena,Guido Winkmann,,https://fbref.com/en/matches/79b38de3/Augsburg-Koln-April-15-2017-Bundesliga,,,Augsburg-Koln-April-15-2017-Bundesliga,,,1.0
2338,2339,Fußball-Bundesliga,M,GER,2017,Regular season,29.0,Sat,2017-04-15,15:30,Hoffenheim,5,M'Gladbach,3,30150.0,Wirsol Rhein-Neckar-Arena,Christian Dingert,,https://fbref.com/en/matches/bef42b5b/Hoffenheim-Monchengladbach-April-15-2017-Bundesliga,,,Hoffenheim-Monchengladbach-April-15-2017-Bundesliga,,,1.0
2339,2340,Fußball-Bundesliga,M,GER,2017,Regular season,29.0,Sat,2017-04-15,15:30,RB Leipzig,4,Freiburg,0,41446.0,Red Bull Arena,Manuel Gräfe,,https://fbref.com/en/matches/c4f46942/RB-Leipzig-Freiburg-April-15-2017-Bundesliga,,,RB-Leipzig-Freiburg-April-15-2017-Bundesliga,,,1.0
2340,2341,Fußball-Bundesliga,M,GER,2017,Regular season,29.0,Sat,2017-04-15,15:30,Wolfsburg,3,Ingolstadt 04,0,26374.0,Volkswagen Arena,Tobias Stieler,,https://fbref.com/en/matches/ca51c356/Wolfsburg-Ingolstadt-04-April-15-2017-Bundesliga,,,Wolfsburg-Ingolstadt-04-April-15-2017-Bundesliga,,,1.0
2341,2342,Fußball-Bundesliga,M,GER,2017,Regular season,29.0,Sat,2017-04-15,18:30,Leverkusen,0,Bayern Munich,0,30210.0,BayArena,Daniel Siebert,,https://fbref.com/en/matches/9903b69c/Bayer-Leverkusen-Bayern-Munich-April-15-2017-Bundesliga,,,Bayer-Leverkusen-Bayern-Munich-April-15-2017-Bundesliga,,,1.0
2342,2343,Fußball-Bundesliga,M,GER,2017,Regular season,29.0,Sun,2017-04-16,15:30,Werder Bremen,2,Hamburger SV,1,42100.0,Weserstadion,Felix Brych,,https://fbref.com/en/matches/cdef34b4/Werder-Bremen-Hamburger-SV-April-16-2017-Bundesliga,,,Werder-Bremen-Hamburger-SV-April-16-2017-Bundesliga,,,1.0
2343,2344,Fußball-Bundesliga,M,GER,2017,Regular season,29.0,Sun,2017-04-16,17:30,Darmstadt 98,2,Schalke 04,1,17400.0,Jonathan-Heimes-Stadion am Böllenfalltor,Patrick Ittrich,,https://fbref.com/en/matches/d12f565f/Darmstadt-98-Schalke-04-April-16-2017-Bundesliga,,,Darmstadt-98-Schalke-04-April-16-2017-Bundesliga,,,1.0
2344,2345,Fußball-Bundesliga,M,GER,2017,Regular season,3.0,Fri,2016-09-16,20:30,Köln,3,Freiburg,0,47200.0,RheinEnergieSTADION,Felix Zwayer,,https://fbref.com/en/matches/2f2d28e4/Koln-Freiburg-September-16-2016-Bundesliga,,,Koln-Freiburg-September-16-2016-Bundesliga,,,1.0
2345,2346,Fußball-Bundesliga,M,GER,2017,Regular season,3.0,Sat,2016-09-17,15:30,Bayern Munich,3,Ingolstadt 04,1,75000.0,Allianz Arena,Patrick Ittrich,,https://fbref.com/en/matches/0f9d50d6/Bayern-Munich-Ingolstadt-04-September-17-2016-Bundesliga,,,Bayern-Munich-Ingolstadt-04-September-17-2016-Bundesliga,,,1.0
2346,2347,Fußball-Bundesliga,M,GER,2017,Regular season,3.0,Sat,2016-09-17,15:30,Dortmund,6,Darmstadt 98,0,81360.0,Signal Iduna Park,Benjamin Brand,,https://fbref.com/en/matches/3d0a5cdb/Dortmund-Darmstadt-98-September-17-2016-Bundesliga,,,Dortmund-Darmstadt-98-September-17-2016-Bundesliga,,,1.0
2347,2348,Fußball-Bundesliga,M,GER,2017,Regular season,3.0,Sat,2016-09-17,15:30,Hamburger SV,0,RB Leipzig,4,52998.0,Volksparkstadion,Robert Kampka,,https://fbref.com/en/matches/c8b133fd/Hamburger-SV-RB-Leipzig-September-17-2016-Bundesliga,,,Hamburger-SV-RB-Leipzig-September-17-2016-Bundesliga,,,1.0
2348,2349,Fußball-Bundesliga,M,GER,2017,Regular season,3.0,Sat,2016-09-17,15:30,Eint Frankfurt,2,Leverkusen,1,43000.0,Commerzbank-Arena,Christian Dingert,,https://fbref.com/en/matches/e558ac70/Eintracht-Frankfurt-Bayer-Leverkusen-September-17-2016-Bundesliga,,,Eintracht-Frankfurt-Bayer-Leverkusen-September-17-2016-Bundesliga,,,1.0
2349,2350,Fußball-Bundesliga,M,GER,2017,Regular season,3.0,Sat,2016-09-17,15:30,Hoffenheim,0,Wolfsburg,0,23295.0,Wirsol Rhein-Neckar-Arena,Günter Perl,,https://fbref.com/en/matches/f3552211/Hoffenheim-Wolfsburg-September-17-2016-Bundesliga,,,Hoffenheim-Wolfsburg-September-17-2016-Bundesliga,,,1.0
2350,2351,Fußball-Bundesliga,M,GER,2017,Regular season,3.0,Sat,2016-09-17,18:30,M'Gladbach,4,Werder Bremen,1,54014.0,Stadion im Borussia-Park,Tobias Stieler,,https://fbref.com/en/matches/539cf0a1/Monchengladbach-Werder-Bremen-September-17-2016-Bundesliga,,,Monchengladbach-Werder-Bremen-September-17-2016-Bundesliga,,,1.0
2351,2352,Fußball-Bundesliga,M,GER,2017,Regular season,3.0,Sun,2016-09-18,15:30,Augsburg,1,Mainz 05,3,26115.0,WWK Arena,Bastian Dankert,,https://fbref.com/en/matches/4e7fea6b/Augsburg-Mainz-05-September-18-2016-Bundesliga,,,Augsburg-Mainz-05-September-18-2016-Bundesliga,,,1.0
2352,2353,Fußball-Bundesliga,M,GER,2017,Regular season,3.0,Sun,2016-09-18,17:30,Hertha BSC,2,Schalke 04,0,49251.0,Olympiastadion Berlin,Deniz Aytekin,,https://fbref.com/en/matches/97b99d95/Hertha-BSC-Schalke-04-September-18-2016-Bundesliga,,,Hertha-BSC-Schalke-04-September-18-2016-Bundesliga,,,1.0
2353,2354,Fußball-Bundesliga,M,GER,2017,Regular season,30.0,Fri,2017-04-21,20:30,Köln,1,Hoffenheim,1,49600.0,RheinEnergieSTADION,Marco Fritz,,https://fbref.com/en/matches/fbe3b163/Koln-Hoffenheim-April-21-2017-Bundesliga,,,Koln-Hoffenheim-April-21-2017-Bundesliga,,,1.0
2354,2355,Fußball-Bundesliga,M,GER,2017,Regular season,30.0,Sat,2017-04-22,15:30,Bayern Munich,2,Mainz 05,2,75000.0,Allianz Arena,Frank Willenborg,,https://fbref.com/en/matches/197a933b/Bayern-Munich-Mainz-05-April-22-2017-Bundesliga,,,Bayern-Munich-Mainz-05-April-22-2017-Bundesliga,,,1.0
2355,2356,Fußball-Bundesliga,M,GER,2017,Regular season,30.0,Sat,2017-04-22,15:30,Hamburger SV,1,Darmstadt 98,2,56132.0,Volksparkstadion,Sascha Stegemann,,https://fbref.com/en/matches/26d6ff03/Hamburger-SV-Darmstadt-98-April-22-2017-Bundesliga,,,Hamburger-SV-Darmstadt-98-April-22-2017-Bundesliga,,,1.0
2356,2357,Fußball-Bundesliga,M,GER,2017,Regular season,30.0,Sat,2017-04-22,15:30,Eint Frankfurt,3,Augsburg,1,50200.0,Commerzbank-Arena,Felix Zwayer,,https://fbref.com/en/matches/2da580cd/Eintracht-Frankfurt-Augsburg-April-22-2017-Bundesliga,,,Eintracht-Frankfurt-Augsburg-April-22-2017-Bundesliga,,,1.0
2357,2358,Fußball-Bundesliga,M,GER,2017,Regular season,30.0,Sat,2017-04-22,15:30,Ingolstadt 04,2,Werder Bremen,4,15200.0,Audi-Sportpark,Markus Schmidt,,https://fbref.com/en/matches/4f00f18a/Ingolstadt-04-Werder-Bremen-April-22-2017-Bundesliga,,,Ingolstadt-04-Werder-Bremen-April-22-2017-Bundesliga,,,1.0
2358,2359,Fußball-Bundesliga,M,GER,2017,Regular season,30.0,Sat,2017-04-22,15:30,Hertha BSC,1,Wolfsburg,0,42521.0,Olympiastadion Berlin,Bastian Dankert,,https://fbref.com/en/matches/fadf4273/Hertha-BSC-Wolfsburg-April-22-2017-Bundesliga,,,Hertha-BSC-Wolfsburg-April-22-2017-Bundesliga,,,1.0
2359,2360,Fußball-Bundesliga,M,GER,2017,Regular season,30.0,Sat,2017-04-22,18:30,M'Gladbach,2,Dortmund,3,54014.0,Stadion im Borussia-Park,Wolfgang Stark,,https://fbref.com/en/matches/1693999f/Monchengladbach-Dortmund-April-22-2017-Bundesliga,,,Monchengladbach-Dortmund-April-22-2017-Bundesliga,,,1.0
2360,2361,Fußball-Bundesliga,M,GER,2017,Regular season,30.0,Sun,2017-04-23,15:30,Freiburg,2,Leverkusen,1,24000.0,Schwarzwald-Stadion,Felix Brych,,https://fbref.com/en/matches/c0443db1/Freiburg-Bayer-Leverkusen-April-23-2017-Bundesliga,,,Freiburg-Bayer-Leverkusen-April-23-2017-Bundesliga,,,1.0
2361,2362,Fußball-Bundesliga,M,GER,2017,Regular season,30.0,Sun,2017-04-23,17:30,Schalke 04,1,RB Leipzig,1,60916.0,Veltins-Arena,Günter Perl,,https://fbref.com/en/matches/0b9c9bdc/Schalke-04-RB-Leipzig-April-23-2017-Bundesliga,,,Schalke-04-RB-Leipzig-April-23-2017-Bundesliga,,,1.0
2362,2363,Fußball-Bundesliga,M,GER,2017,Regular season,31.0,Fri,2017-04-28,20:30,Leverkusen,1,Schalke 04,4,30210.0,BayArena,Marco Fritz,,https://fbref.com/en/matches/7a2141ab/Bayer-Leverkusen-Schalke-04-April-28-2017-Bundesliga,,,Bayer-Leverkusen-Schalke-04-April-28-2017-Bundesliga,,,1.0
2363,2364,Fußball-Bundesliga,M,GER,2017,Regular season,31.0,Sat,2017-04-29,15:30,RB Leipzig,0,Ingolstadt 04,0,41053.0,Red Bull Arena,Daniel Siebert,,https://fbref.com/en/matches/531886fe/RB-Leipzig-Ingolstadt-04-April-29-2017-Bundesliga,,,RB-Leipzig-Ingolstadt-04-April-29-2017-Bundesliga,,,1.0
2364,2365,Fußball-Bundesliga,M,GER,2017,Regular season,31.0,Sat,2017-04-29,15:30,Mainz 05,1,M'Gladbach,2,34000.0,Opel Arena,Sascha Stegemann,,https://fbref.com/en/matches/637949ed/Mainz-05-Monchengladbach-April-29-2017-Bundesliga,,,Mainz-05-Monchengladbach-April-29-2017-Bundesliga,,,1.0
2365,2366,Fußball-Bundesliga,M,GER,2017,Regular season,31.0,Sat,2017-04-29,15:30,Werder Bremen,2,Hertha BSC,0,42100.0,Weserstadion,Patrick Ittrich,,https://fbref.com/en/matches/6b7207ab/Werder-Bremen-Hertha-BSC-April-29-2017-Bundesliga,,,Werder-Bremen-Hertha-BSC-April-29-2017-Bundesliga,,,1.0
2366,2367,Fußball-Bundesliga,M,GER,2017,Regular season,31.0,Sat,2017-04-29,15:30,Dortmund,0,Köln,0,81360.0,Signal Iduna Park,Tobias Stieler,,https://fbref.com/en/matches/6d67b94f/Dortmund-Koln-April-29-2017-Bundesliga,,,Dortmund-Koln-April-29-2017-Bundesliga,,,1.0
2367,2368,Fußball-Bundesliga,M,GER,2017,Regular season,31.0,Sat,2017-04-29,15:30,Darmstadt 98,3,Freiburg,0,17400.0,Jonathan-Heimes-Stadion am Böllenfalltor,Benjamin Cortus,,https://fbref.com/en/matches/fdeaf8d0/Darmstadt-98-Freiburg-April-29-2017-Bundesliga,,,Darmstadt-98-Freiburg-April-29-2017-Bundesliga,,,1.0
2368,2369,Fußball-Bundesliga,M,GER,2017,Regular season,31.0,Sat,2017-04-29,18:30,Wolfsburg,0,Bayern Munich,6,30000.0,Volkswagen Arena,Felix Zwayer,,https://fbref.com/en/matches/a5b746b3/Wolfsburg-Bayern-Munich-April-29-2017-Bundesliga,,,Wolfsburg-Bayern-Munich-April-29-2017-Bundesliga,,,1.0
2369,2370,Fußball-Bundesliga,M,GER,2017,Regular season,31.0,Sun,2017-04-30,15:30,Augsburg,4,Hamburger SV,0,30660.0,WWK Arena,Manuel Gräfe,,https://fbref.com/en/matches/f42ed639/Augsburg-Hamburger-SV-April-30-2017-Bundesliga,,,Augsburg-Hamburger-SV-April-30-2017-Bundesliga,,,1.0
2370,2371,Fußball-Bundesliga,M,GER,2017,Regular season,31.0,Sun,2017-04-30,17:30,Hoffenheim,1,Eint Frankfurt,0,30150.0,Wirsol Rhein-Neckar-Arena,Günter Perl,,https://fbref.com/en/matches/3e94562a/Hoffenheim-Eintracht-Frankfurt-April-30-2017-Bundesliga,,,Hoffenheim-Eintracht-Frankfurt-April-30-2017-Bundesliga,,,1.0
2371,2372,Fußball-Bundesliga,M,GER,2017,Regular season,32.0,Fri,2017-05-05,20:30,Köln,4,Werder Bremen,3,50000.0,RheinEnergieSTADION,Wolfgang Stark,,https://fbref.com/en/matches/93cc4352/Koln-Werder-Bremen-May-5-2017-Bundesliga,,,Koln-Werder-Bremen-May-5-2017-Bundesliga,,,1.0
2372,2373,Fußball-Bundesliga,M,GER,2017,Regular season,32.0,Sat,2017-05-06,15:30,Eint Frankfurt,0,Wolfsburg,2,49000.0,Commerzbank-Arena,Manuel Gräfe,,https://fbref.com/en/matches/012fa53e/Eintracht-Frankfurt-Wolfsburg-May-6-2017-Bundesliga,,,Eintracht-Frankfurt-Wolfsburg-May-6-2017-Bundesliga,,,1.0
2373,2374,Fußball-Bundesliga,M,GER,2017,Regular season,32.0,Sat,2017-05-06,15:30,M'Gladbach,1,Augsburg,1,52362.0,Stadion im Borussia-Park,Bastian Dankert,,https://fbref.com/en/matches/195e7067/Monchengladbach-Augsburg-May-6-2017-Bundesliga,,,Monchengladbach-Augsburg-May-6-2017-Bundesliga,,,1.0
2374,2375,Fußball-Bundesliga,M,GER,2017,Regular season,32.0,Sat,2017-05-06,15:30,Bayern Munich,1,Darmstadt 98,0,75000.0,Allianz Arena,Guido Winkmann,,https://fbref.com/en/matches/482d3834/Bayern-Munich-Darmstadt-98-May-6-2017-Bundesliga,,,Bayern-Munich-Darmstadt-98-May-6-2017-Bundesliga,,,1.0
2375,2376,Fußball-Bundesliga,M,GER,2017,Regular season,32.0,Sat,2017-05-06,15:30,Ingolstadt 04,1,Leverkusen,1,14351.0,Audi-Sportpark,Harm Osmers,,https://fbref.com/en/matches/b7036629/Ingolstadt-04-Bayer-Leverkusen-May-6-2017-Bundesliga,,,Ingolstadt-04-Bayer-Leverkusen-May-6-2017-Bundesliga,,,1.0
2376,2377,Fußball-Bundesliga,M,GER,2017,Regular season,32.0,Sat,2017-05-06,15:30,Dortmund,2,Hoffenheim,1,81360.0,Signal Iduna Park,Felix Brych,,https://fbref.com/en/matches/c18f747c/Dortmund-Hoffenheim-May-6-2017-Bundesliga,,,Dortmund-Hoffenheim-May-6-2017-Bundesliga,,,1.0
2377,2378,Fußball-Bundesliga,M,GER,2017,Regular season,32.0,Sat,2017-05-06,18:30,Hertha BSC,1,RB Leipzig,4,62301.0,Olympiastadion Berlin,Robert Hartmann,,https://fbref.com/en/matches/ed862d1d/Hertha-BSC-RB-Leipzig-May-6-2017-Bundesliga,,,Hertha-BSC-RB-Leipzig-May-6-2017-Bundesliga,,,1.0
2378,2379,Fußball-Bundesliga,M,GER,2017,Regular season,32.0,Sun,2017-05-07,15:30,Hamburger SV,0,Mainz 05,0,53915.0,Volksparkstadion,Daniel Siebert,,https://fbref.com/en/matches/87012a8f/Hamburger-SV-Mainz-05-May-7-2017-Bundesliga,,,Hamburger-SV-Mainz-05-May-7-2017-Bundesliga,,,1.0
2379,2380,Fußball-Bundesliga,M,GER,2017,Regular season,32.0,Sun,2017-05-07,17:30,Freiburg,2,Schalke 04,0,24000.0,Schwarzwald-Stadion,Robert Kampka,,https://fbref.com/en/matches/adfe979c/Freiburg-Schalke-04-May-7-2017-Bundesliga,,,Freiburg-Schalke-04-May-7-2017-Bundesliga,,,1.0
2380,2381,Fußball-Bundesliga,M,GER,2017,Regular season,33.0,Sat,2017-05-13,15:30,Wolfsburg,1,M'Gladbach,1,28721.0,Volkswagen Arena,Christian Dingert,,https://fbref.com/en/matches/03b327cb/Wolfsburg-Monchengladbach-May-13-2017-Bundesliga,,,Wolfsburg-Monchengladbach-May-13-2017-Bundesliga,,,1.0
2381,2382,Fußball-Bundesliga,M,GER,2017,Regular season,33.0,Sat,2017-05-13,15:30,Darmstadt 98,0,Hertha BSC,2,17400.0,Jonathan-Heimes-Stadion am Böllenfalltor,Benjamin Brand,,https://fbref.com/en/matches/0f03feea/Darmstadt-98-Hertha-BSC-May-13-2017-Bundesliga,,,Darmstadt-98-Hertha-BSC-May-13-2017-Bundesliga,,,1.0
2382,2383,Fußball-Bundesliga,M,GER,2017,Regular season,33.0,Sat,2017-05-13,15:30,Werder Bremen,3,Hoffenheim,5,41000.0,Weserstadion,Daniel Siebert,,https://fbref.com/en/matches/3a86022d/Werder-Bremen-Hoffenheim-May-13-2017-Bundesliga,,,Werder-Bremen-Hoffenheim-May-13-2017-Bundesliga,,,1.0
2383,2384,Fußball-Bundesliga,M,GER,2017,Regular season,33.0,Sat,2017-05-13,15:30,Leverkusen,2,Köln,2,30210.0,BayArena,Günter Perl,,https://fbref.com/en/matches/6f4e09f8/Bayer-Leverkusen-Koln-May-13-2017-Bundesliga,,,Bayer-Leverkusen-Koln-May-13-2017-Bundesliga,,,1.0
2384,2385,Fußball-Bundesliga,M,GER,2017,Regular season,33.0,Sat,2017-05-13,15:30,Schalke 04,1,Hamburger SV,1,62271.0,Veltins-Arena,Markus Schmidt,,https://fbref.com/en/matches/9f2be2d2/Schalke-04-Hamburger-SV-May-13-2017-Bundesliga,,,Schalke-04-Hamburger-SV-May-13-2017-Bundesliga,,,1.0
2385,2386,Fußball-Bundesliga,M,GER,2017,Regular season,33.0,Sat,2017-05-13,15:30,Mainz 05,4,Eint Frankfurt,2,34000.0,Opel Arena,Marco Fritz,,https://fbref.com/en/matches/bd105061/Mainz-05-Eintracht-Frankfurt-May-13-2017-Bundesliga,,,Mainz-05-Eintracht-Frankfurt-May-13-2017-Bundesliga,,,1.0
2386,2387,Fußball-Bundesliga,M,GER,2017,Regular season,33.0,Sat,2017-05-13,15:30,Freiburg,1,Ingolstadt 04,1,24000.0,Schwarzwald-Stadion,Bastian Dankert,,https://fbref.com/en/matches/c1c2e354/Freiburg-Ingolstadt-04-May-13-2017-Bundesliga,,,Freiburg-Ingolstadt-04-May-13-2017-Bundesliga,,,1.0
2387,2388,Fußball-Bundesliga,M,GER,2017,Regular season,33.0,Sat,2017-05-13,15:30,RB Leipzig,4,Bayern Munich,5,42558.0,Red Bull Arena,Tobias Stieler,,https://fbref.com/en/matches/c9d29deb/RB-Leipzig-Bayern-Munich-May-13-2017-Bundesliga,,,RB-Leipzig-Bayern-Munich-May-13-2017-Bundesliga,,,1.0
2388,2389,Fußball-Bundesliga,M,GER,2017,Regular season,33.0,Sat,2017-05-13,15:30,Augsburg,1,Dortmund,1,30660.0,WWK Arena,Sascha Stegemann,,https://fbref.com/en/matches/efdce7cc/Augsburg-Dortmund-May-13-2017-Bundesliga,,,Augsburg-Dortmund-May-13-2017-Bundesliga,,,1.0
2389,2390,Fußball-Bundesliga,M,GER,2017,Regular season,34.0,Sat,2017-05-20,15:30,Dortmund,4,Werder Bremen,3,81360.0,Signal Iduna Park,Günter Perl,,https://fbref.com/en/matches/0aff7b21/Dortmund-Werder-Bremen-May-20-2017-Bundesliga,,,Dortmund-Werder-Bremen-May-20-2017-Bundesliga,,,1.0
2390,2391,Fußball-Bundesliga,M,GER,2017,Regular season,34.0,Sat,2017-05-20,15:30,Hamburger SV,2,Wolfsburg,1,57000.0,Volksparkstadion,Manuel Gräfe,,https://fbref.com/en/matches/0c729dae/Hamburger-SV-Wolfsburg-May-20-2017-Bundesliga,,,Hamburger-SV-Wolfsburg-May-20-2017-Bundesliga,,,1.0
